Topik_ID,Nama_Topik,Rank,Kata,Skor_cTFIDF
486,486_gen halilintar_gen_halilintar_m,3,halilintar,0.100403
486,486_gen halilintar_gen_halilintar_m,4,mutasi,0.07421
486,486_gen halilintar_gen_halilintar_m,5,syantik,0.070592
486,486_gen halilintar_gen_halilintar_m,6,sel,0.061626
486,486_gen halilintar_gen_halilintar_m,7,nagaswara,0.049588
486,486_gen halilintar_gen_halilintar_m,8,down,0.035732
486,486_gen halilintar_gen_halilintar_m,9,digugat rp,0.034537
486,486_gen halilintar_gen_halilintar_m,10,salinan,0.034398
487,487_agama_beragama_pendakwah_miftah,1,agama,0.031098
487,487_agama_beragama_pendakwah_miftah,2,beragama,0.01956
487,487_agama_beragama_pendakwah_miftah,3,pendakwah,0.016684
487,487_agama_beragama_pendakwah_miftah,4,miftah,0.015069
487,487_agama_beragama_pendakwah_miftah,5,penceramah,0.014064
487,487_agama_beragama_pendakwah_miftah,6,kebebasan beragama,0.013626
487,487_agama_beragama_pendakwah_miftah,7,dakwah,0.012235
487,487_agama_beragama_pendakwah_miftah,8,yaqut,0.01171
487,487_agama_beragama_pendakwah_miftah,9,masjid,0.011611
487,487_agama_beragama_pendakwah_miftah,10,sertifikasi,0.01038
488,488_sperma_pria_punya anak_donor,1,sperma,0.631266
488,488_sperma_pria_punya anak_donor,2,pria,0.069109
488,488_sperma_pria_punya anak_donor,3,punya anak,0.055568
488,488_sperma_pria_punya anak_donor,4,donor,0.054487
488,488_sperma_pria_punya anak_donor,5,ritual,0.047391
488,488_sperma_pria_punya anak_donor,6,terpopuler,0.046406
488,488_sperma_pria_punya anak_donor,7,jadi pria,0.042343
488,488_sperma_pria_punya anak_donor,8,kiwi,0.040678
488,488_sperma_pria_punya anak_donor,9,pria lebih,0.040678
488,488_sperma_pria_punya anak_donor,10,tips,0.039048
489,489_donasi_salurkan_indihome_covid,1,donasi,0.35372
489,489_donasi_salurkan_indihome_covid,2,salurkan,0.070917
489,489_donasi_salurkan_indihome_covid,3,indihome,0.061229
489,489_donasi_salurkan_indihome_covid,4,covid,0.049289
489,489_donasi_salurkan_indihome_covid,5,galang,0.046647
489,489_donasi_salurkan_indihome_covid,6,rp juta,0.041952
489,489_donasi_salurkan_indihome_covid,7,shopee,0.040952
489,489_donasi_salurkan_indihome_covid,8,apd,0.039588
489,489_donasi_salurkan_indihome_covid,9,covid rp,0.038529
489,489_donasi_salurkan_indihome_covid,10,bagikan,0.037986
490,490_kelayakan_uji kelayakan_and pro,1,kelayakan,0.032891
490,490_kelayakan_uji kelayakan_and pro,2,uji kelayakan,0.030503
490,490_kelayakan_uji kelayakan_and pro,3,and proper,0.029632
490,490_kelayakan_uji kelayakan_and pro,4,fit and,0.029583
490,490_kelayakan_uji kelayakan_and pro,5,proper,0.028978
490,490_kelayakan_uji kelayakan_and pro,6,kepatutan,0.028783
490,490_kelayakan_uji kelayakan_and pro,7,fit,0.028187
490,490_kelayakan_uji kelayakan_and pro,8,proper test,0.027333
490,490_kelayakan_uji kelayakan_and pro,9,kelayakan kepatutan,0.023574
490,490_kelayakan_uji kelayakan_and pro,10,berkedudukan,0.022806
491,491_captain_captain america_america,1,captain,0.55169
491,491_captain_captain america_america,2,captain america,0.440259
491,491_captain_captain america_america,3,america,0.357116
491,491_captain_captain america_america,4,captain marvel,0.195759
491,491_captain_captain america_america,5,marvel,0.19358
491,491_captain_captain america_america,6,ray,0.123974
491,491_captain_captain america_america,7,civil,0.074581
491,491_captain_captain america_america,8,war,0.071423
491,491_captain_captain america_america,9,evans,0.06385
491,491_captain_captain america_america,10,adegan,0.054429
492,492_klorokuin_obat corona_obat_coro,1,klorokuin,0.418016
492,492_klorokuin_obat corona_obat_coro,2,obat corona,0.179807
492,492_klorokuin_obat corona_obat_coro,3,obat,0.176347
492,492_klorokuin_obat corona_obat_coro,4,corona,0.075529
492,492_klorokuin_obat corona_obat_coro,5,obat virus,0.073019
492,492_klorokuin_obat corona_obat_coro,6,jadi obat,0.052949
492,492_klorokuin_obat corona_obat_coro,7,corona fakta,0.051502
492,492_klorokuin_obat corona_obat_coro,8,zinc,0.049285
492,492_klorokuin_obat corona_obat_coro,9,obati,0.045666
492,492_klorokuin_obat corona_obat_coro,10,virus,0.04069
493,493_mafia_alat kesehatan_migas_begi,1,mafia,0.426843
493,493_mafia_alat kesehatan_migas_begi,2,alat kesehatan,0.129475
493,493_mafia_alat kesehatan_migas_begi,3,migas,0.078297
493,493_mafia_alat kesehatan_migas_begi,4,begini modus,0.074446
493,493_mafia_alat kesehatan_migas_begi,5,erick thohir,0.058396
493,493_mafia_alat kesehatan_migas_begi,6,thohir,0.057734
493,493_mafia_alat kesehatan_migas_begi,7,mafia tanah,0.057717
493,493_mafia_alat kesehatan_migas_begi,8,berkeliaran,0.05265
493,493_mafia_alat kesehatan_migas_begi,9,impor,0.052278
493,493_mafia_alat kesehatan_migas_begi,10,tipu,0.051258
494,494_ibu kota_ibu_pemindahan ibu_kot,1,ibu kota,0.063942
494,494_ibu kota_ibu_pemindahan ibu_kot,2,ibu,0.039456
494,494_ibu kota_ibu_pemindahan ibu_kot,3,pemindahan ibu,0.034868
494,494_ibu kota_ibu_pemindahan ibu_kot,4,kota negara,0.034515
494,494_ibu kota_ibu_pemindahan ibu_kot,5,pemindahan,0.03082
494,494_ibu kota_ibu_pemindahan ibu_kot,6,ikn,0.02622
494,494_ibu kota_ibu_pemindahan ibu_kot,7,kota,0.021512
494,494_ibu kota_ibu_pemindahan ibu_kot,8,menjadi ibu,0.019351
494,494_ibu kota_ibu_pemindahan ibu_kot,9,kota nusantara,0.017917
494,494_ibu kota_ibu_pemindahan ibu_kot,10,nusantara,0.017064
495,495_taliban_afghanistan_pakistan_ma,1,taliban,0.085384
495,495_taliban_afghanistan_pakistan_ma,2,afghanistan,0.066618
495,495_taliban_afghanistan_pakistan_ma,3,pakistan,0.054806
495,495_taliban_afghanistan_pakistan_ma,4,mati,0.026789
495,495_taliban_afghanistan_pakistan_ma,5,hukuman mati,0.024858
495,495_taliban_afghanistan_pakistan_ma,6,kabul,0.024565
495,495_taliban_afghanistan_pakistan_ma,7,eksekusi,0.019276
495,495_taliban_afghanistan_pakistan_ma,8,hukuman,0.017957
495,495_taliban_afghanistan_pakistan_ma,9,pasukan,0.013773
495,495_taliban_afghanistan_pakistan_ma,10,amnesty,0.013041
496,496_lapas_warga binaan_pemasyarakat,1,lapas,0.054821
496,496_lapas_warga binaan_pemasyarakat,2,warga binaan,0.041383
496,496_lapas_warga binaan_pemasyarakat,3,pemasyarakatan,0.038231
496,496_lapas_warga binaan_pemasyarakat,4,rutan,0.036834
496,496_lapas_warga binaan_pemasyarakat,5,binaan,0.036211
496,496_lapas_warga binaan_pemasyarakat,6,narapidana,0.035922
496,496_lapas_warga binaan_pemasyarakat,7,nusakambangan,0.032418
496,496_lapas_warga binaan_pemasyarakat,8,pemindahan,0.026397
496,496_lapas_warga binaan_pemasyarakat,9,salemba,0.023813
496,496_lapas_warga binaan_pemasyarakat,10,rutan salemba,0.021549
497,497_digital_anda_anda bisa_jejak,1,digital,0.063422
497,497_digital_anda_anda bisa_jejak,2,anda,0.055718
497,497_digital_anda_anda bisa_jejak,3,anda bisa,0.038122
497,497_digital_anda_anda bisa_jejak,4,jejak,0.031603
497,497_digital_anda_anda bisa_jejak,5,sosmed,0.031448
497,497_digital_anda_anda bisa_jejak,6,jejak digital,0.028858
497,497_digital_anda_anda bisa_jejak,7,email,0.027102
497,497_digital_anda_anda bisa_jejak,8,menghapus,0.026992
497,497_digital_anda_anda bisa_jejak,9,untuk menghapus,0.026629
497,497_digital_anda_anda bisa_jejak,10,jika,0.025652
498,498_psu_tps_kabupaten_pelaksanaan p,1,psu,0.077677
498,498_psu_tps_kabupaten_pelaksanaan p,2,tps,0.033815
498,498_psu_tps_kabupaten_pelaksanaan p,3,kabupaten,0.022039
498,498_psu_tps_kabupaten_pelaksanaan p,4,pelaksanaan psu,0.020052
498,498_psu_tps_kabupaten_pelaksanaan p,5,suara ulang,0.018154
498,498_psu_tps_kabupaten_pelaksanaan p,6,di kabupaten,0.01633
498,498_psu_tps_kabupaten_pelaksanaan p,7,kpu,0.015064
498,498_psu_tps_kabupaten_pelaksanaan p,8,ulang psu,0.014707
498,498_psu_tps_kabupaten_pelaksanaan p,9,pemungutan suara,0.013962
498,498_psu_tps_kabupaten_pelaksanaan p,10,pemungutan,0.01366
499,499_bunuh diri_bunuh_diri_lucinta l,1,bunuh diri,0.335187
499,499_bunuh diri_bunuh_diri_lucinta l,2,bunuh,0.308391
499,499_bunuh diri_bunuh_diri_lucinta l,3,diri,0.126849
499,499_bunuh diri_bunuh_diri_lucinta l,4,lucinta luna,0.126455
499,499_bunuh diri_bunuh_diri_lucinta l,5,lucinta,0.126204
499,499_bunuh diri_bunuh_diri_lucinta l,6,luna,0.116022
499,499_bunuh diri_bunuh_diri_lucinta l,7,meninggal bunuh,0.099106
499,499_bunuh diri_bunuh_diri_lucinta l,8,percobaan,0.064348
499,499_bunuh diri_bunuh_diri_lucinta l,9,caroline,0.057977
499,499_bunuh diri_bunuh_diri_lucinta l,10,child,0.057718
500,500_dubes_washington dc_dc_washingt,1,dubes,0.050668
500,500_dubes_washington dc_dc_washingt,2,washington dc,0.023225
500,500_dubes_washington dc_dc_washingt,3,dc,0.02244
500,500_dubes_washington dc_dc_washingt,4,washington,0.019786
500,500_dubes_washington dc_dc_washingt,5,as,0.01931
500,500_dubes_washington dc_dc_washingt,6,duta besar,0.018481
500,500_dubes_washington dc_dc_washingt,7,duta,0.017158
500,500_dubes_washington dc_dc_washingt,8,posisi,0.016806
500,500_dubes_washington dc_dc_washingt,9,kosong,0.016542
500,500_dubes_washington dc_dc_washingt,10,indonesia untuk,0.016094
501,501_durian_enak_legit_manis legit,1,durian,1.157854
501,501_durian_enak_legit_manis legit,2,enak,0.297906
501,501_durian_enak_legit_manis legit,3,legit,0.204102
501,501_durian_enak_legit_manis legit,4,manis legit,0.162565
501,501_durian_enak_legit_manis legit,5,pencinta,0.152053
501,501_durian_enak_legit_manis legit,6,makan durian,0.148427
501,501_durian_enak_legit_manis legit,7,manis,0.105691
501,501_durian_enak_legit_manis legit,8,creamy,0.074796
501,501_durian_enak_legit_manis legit,9,festival,0.056932
501,501_durian_enak_legit_manis legit,10,sentra,0.045252
502,502_imunitas_imunitas tubuh_tingkat,1,imunitas,0.355804
502,502_imunitas_imunitas tubuh_tingkat,2,imunitas tubuh,0.221936
502,502_imunitas_imunitas tubuh_tingkat,3,tingkatkan,0.194831
502,502_imunitas_imunitas tubuh_tingkat,4,tubuh,0.162665
502,502_imunitas_imunitas tubuh_tingkat,5,imun tubuh,0.15695
502,502_imunitas_imunitas tubuh_tingkat,6,imun,0.14409
502,502_imunitas_imunitas tubuh_tingkat,7,menu buka,0.082741
502,502_imunitas_imunitas tubuh_tingkat,8,sistem imun,0.073531
502,502_imunitas_imunitas tubuh_tingkat,9,kunyit,0.066923
502,502_imunitas_imunitas tubuh_tingkat,10,buka puasa,0.064727
503,503_saya_kita_pco_jubir presiden,1,saya,0.019389
503,503_saya_kita_pco_jubir presiden,2,kita,0.014309
503,503_saya_kita_pco_jubir presiden,3,pco,0.012611
503,503_saya_kita_pco_jubir presiden,4,jubir presiden,0.011164
503,503_saya_kita_pco_jubir presiden,5,prasetyo,0.010659
503,503_saya_kita_pco_jubir presiden,6,jubir,0.010433
503,503_saya_kita_pco_jubir presiden,7,tidak,0.009471
503,503_saya_kita_pco_jubir presiden,8,prabowo,0.008859
503,503_saya_kita_pco_jubir presiden,9,tapi,0.008794
503,503_saya_kita_pco_jubir presiden,10,mensesneg,0.007936
504,504_kamboja_soleh_karding_di kamboj,1,kamboja,0.046124
504,504_kamboja_soleh_karding_di kamboj,2,soleh,0.034083
504,504_kamboja_soleh_karding_di kamboj,3,karding,0.032195
504,504_kamboja_soleh_karding_di kamboj,4,di kamboja,0.030462
504,504_kamboja_soleh_karding_di kamboj,5,rizal,0.023571
504,504_kamboja_soleh_karding_di kamboj,6,ihwan,0.023478
504,504_kamboja_soleh_karding_di kamboj,7,sampurna,0.016033
504,504_kamboja_soleh_karding_di kamboj,8,diana,0.015428
504,504_kamboja_soleh_karding_di kamboj,9,bekerja di,0.014049
504,504_kamboja_soleh_karding_di kamboj,10,tppo,0.013976
505,505_menteri_jiwasraya_menteri yason,1,menteri,0.083338
505,505_menteri_jiwasraya_menteri yason,2,jiwasraya,0.068058
505,505_menteri_jiwasraya_menteri yason,3,menteri yasonna,0.064174
505,505_menteri_jiwasraya_menteri yason,4,pansus jiwasraya,0.061079
505,505_menteri_jiwasraya_menteri yason,5,sasar,0.057394
505,505_menteri_jiwasraya_menteri yason,6,sby,0.056225
505,505_menteri_jiwasraya_menteri yason,7,menteri ppa,0.055889
505,505_menteri_jiwasraya_menteri yason,8,yasonna,0.050959
505,505_menteri_jiwasraya_menteri yason,9,ppa,0.035571
505,505_menteri_jiwasraya_menteri yason,10,kumpulkan menteri,0.035344
506,506_armuji_diana_ijazah_ud,1,armuji,0.042444
506,506_armuji_diana_ijazah_ud,2,diana,0.033086
506,506_armuji_diana_ijazah_ud,3,ijazah,0.025502
506,506_armuji_diana_ijazah_ud,4,ud,0.020449
506,506_armuji_diana_ijazah_ud,5,surabaya,0.018982
506,506_armuji_diana_ijazah_ud,6,hwa,0.01574
506,506_armuji_diana_ijazah_ud,7,tanjung perak,0.015263
506,506_armuji_diana_ijazah_ud,8,kota surabaya,0.012818
506,506_armuji_diana_ijazah_ud,9,karyawan,0.012099
506,506_armuji_diana_ijazah_ud,10,perak,0.011752
507,507_abadi_megawati_lord_soal natuna,1,abadi,0.027303
507,507_abadi_megawati_lord_soal natuna,2,megawati,0.021798
507,507_abadi_megawati_lord_soal natuna,3,lord,0.020986
507,507_abadi_megawati_lord_soal natuna,4,soal natuna,0.01961
507,507_abadi_megawati_lord_soal natuna,5,kedaulatan,0.019129
507,507_abadi_megawati_lord_soal natuna,6,natuna,0.018526
507,507_abadi_megawati_lord_soal natuna,7,dijual,0.017866
507,507_abadi_megawati_lord_soal natuna,8,megawati prabowo,0.015773
507,507_abadi_megawati_lord_soal natuna,9,pilpres,0.015311
507,507_abadi_megawati_lord_soal natuna,10,prabowo,0.014188
508,508_kota baru_ahok_ibu kota_ibu,1,kota baru,0.27183
508,508_kota baru_ahok_ibu kota_ibu,2,ahok,0.149816
508,508_kota baru_ahok_ibu kota_ibu,3,ibu kota,0.144211
508,508_kota baru_ahok_ibu kota_ibu,4,ibu,0.088987
508,508_kota baru_ahok_ibu kota_ibu,5,calon kuat,0.088048
508,508_kota baru_ahok_ibu kota_ibu,6,calon pimpinan,0.082656
508,508_kota baru_ahok_ibu kota_ibu,7,ahok jadi,0.066776
508,508_kota baru_ahok_ibu kota_ibu,8,pimpinan,0.056234
508,508_kota baru_ahok_ibu kota_ibu,9,baru,0.052126
508,508_kota baru_ahok_ibu kota_ibu,10,pemimpin,0.04727
509,509_phk_phk karyawan_indosat_karyaw,1,phk,0.408825
509,509_phk_phk karyawan_indosat_karyaw,2,phk karyawan,0.261786
509,509_phk_phk karyawan_indosat_karyaw,3,indosat,0.201584
509,509_phk_phk karyawan_indosat_karyaw,4,karyawan indosat,0.180662
509,509_phk_phk karyawan_indosat_karyaw,5,karyawan,0.164572
509,509_phk_phk karyawan_indosat_karyaw,6,soal phk,0.095099
509,509_phk_phk karyawan_indosat_karyaw,7,menaker,0.058164
509,509_phk_phk karyawan_indosat_karyaw,8,karyawan karyawan,0.050314
509,509_phk_phk karyawan_indosat_karyaw,9,begini strategi,0.049241
509,509_phk_phk karyawan_indosat_karyaw,10,kirim,0.046741
510,510_bos_bos ojk_kata bos_bos pertam,1,bos,0.22788
510,510_bos_bos ojk_kata bos_bos pertam,2,bos ojk,0.102918
510,510_bos_bos ojk_kata bos_bos pertam,3,kata bos,0.074155
510,510_bos_bos ojk_kata bos_bos pertam,4,bos pertamina,0.073256
510,510_bos_bos ojk_kata bos_bos pertam,5,ojk,0.05123
510,510_bos_bos ojk_kata bos_bos pertam,6,polesan,0.040346
510,510_bos_bos ojk_kata bos_bos pertam,7,tak kuat,0.040346
510,510_bos_bos ojk_kata bos_bos pertam,8,ojk sebut,0.039486
510,510_bos_bos ojk_kata bos_bos pertam,9,jiwasraya,0.038845
510,510_bos_bos ojk_kata bos_bos pertam,10,honda cr,0.038129
511,511_baterai_ponsel_charging_galaxy,1,baterai,0.180138
511,511_baterai_ponsel_charging_galaxy,2,ponsel,0.055006
511,511_baterai_ponsel_charging_galaxy,3,charging,0.046147
511,511_baterai_ponsel_charging_galaxy,4,galaxy,0.042755
511,511_baterai_ponsel_charging_galaxy,5,poco,0.036965
511,511_baterai_ponsel_charging_galaxy,6,aplikasi,0.034005
511,511_baterai_ponsel_charging_galaxy,7,bypass,0.028871
511,511_baterai_ponsel_charging_galaxy,8,oppo,0.025535
511,511_baterai_ponsel_charging_galaxy,9,oneplus,0.024585
511,511_baterai_ponsel_charging_galaxy,10,gb,0.023609
512,512_trump_chicago_presiden as_musk,1,trump,0.040598
512,512_trump_chicago_presiden as_musk,2,chicago,0.015033
512,512_trump_chicago_presiden as_musk,3,presiden as,0.013842
512,512_trump_chicago_presiden as_musk,4,musk,0.01336
512,512_trump_chicago_presiden as_musk,5,donald,0.012888
512,512_trump_chicago_presiden as_musk,6,as,0.012881
512,512_trump_chicago_presiden as_musk,7,masa jabatan,0.012724
512,512_trump_chicago_presiden as_musk,8,donald trump,0.012604
512,512_trump_chicago_presiden as_musk,9,federal,0.012591
512,512_trump_chicago_presiden as_musk,10,jabatan,0.011253
513,513_wni_judha_evakuasi_dievakuasi,1,wni,0.054641
513,513_wni_judha_evakuasi_dievakuasi,2,judha,0.029257
513,513_wni_judha_evakuasi_dievakuasi,3,evakuasi,0.027375
513,513_wni_judha_evakuasi_dievakuasi,4,dievakuasi,0.021352
513,513_wni_judha_evakuasi_dievakuasi,5,kbri,0.017984
513,513_wni_judha_evakuasi_dievakuasi,6,afganistan,0.017716
513,513_wni_judha_evakuasi_dievakuasi,7,warga negara,0.016847
513,513_wni_judha_evakuasi_dievakuasi,8,negara indonesia,0.016169
513,513_wni_judha_evakuasi_dievakuasi,9,iran,0.016083
513,513_wni_judha_evakuasi_dievakuasi,10,kemenlu,0.015782
514,514_bencana_terdampak_tagana_masyar,1,bencana,0.041567
514,514_bencana_terdampak_tagana_masyar,2,terdampak,0.031113
514,514_bencana_terdampak_tagana_masyar,3,tagana,0.022875
514,514_bencana_terdampak_tagana_masyar,4,masyarakat terdampak,0.021802
514,514_bencana_terdampak_tagana_masyar,5,polres bogor,0.021489
514,514_bencana_terdampak_tagana_masyar,6,pln,0.021135
514,514_bencana_terdampak_tagana_masyar,7,banjir,0.019165
514,514_bencana_terdampak_tagana_masyar,8,trauma healing,0.015506
514,514_bencana_terdampak_tagana_masyar,9,warga terdampak,0.015244
514,514_bencana_terdampak_tagana_masyar,10,dapur umum,0.015093
515,515_polusi_polusi udara_udara_eror,1,polusi,0.238113
515,515_polusi_polusi udara_udara_eror,2,polusi udara,0.184579
515,515_polusi_polusi udara_udara_eror,3,udara,0.15182
515,515_polusi_polusi udara_udara_eror,4,eror,0.097807
515,515_polusi_polusi udara_udara_eror,5,jadi biang,0.077265
515,515_polusi_polusi udara_udara_eror,6,kualitas udara,0.072064
515,515_polusi_polusi udara_udara_eror,7,kendaraan jadi,0.068711
515,515_polusi_polusi udara_udara_eror,8,biang kerok,0.062214
515,515_polusi_polusi udara_udara_eror,9,kerok,0.061824
515,515_polusi_polusi udara_udara_eror,10,sekjen dpr,0.060913
516,516_singapura_anwar_malaysia_lawren,1,singapura,0.043979
516,516_singapura_anwar_malaysia_lawren,2,anwar,0.016716
516,516_singapura_anwar_malaysia_lawren,3,malaysia,0.015939
516,516_singapura_anwar_malaysia_lawren,4,lawrence wong,0.013787
516,516_singapura_anwar_malaysia_lawren,5,pm,0.013726
516,516_singapura_anwar_malaysia_lawren,6,lawrence,0.013016
516,516_singapura_anwar_malaysia_lawren,7,teddy,0.012847
516,516_singapura_anwar_malaysia_lawren,8,asean,0.012809
516,516_singapura_anwar_malaysia_lawren,9,anwar ibrahim,0.012774
516,516_singapura_anwar_malaysia_lawren,10,indonesia singapura,0.012713
517,517_ginjal_organ_kenya_donor,1,ginjal,0.105407
517,517_ginjal_organ_kenya_donor,2,organ,0.025096
517,517_ginjal_organ_kenya_donor,3,kenya,0.024803
517,517_ginjal_organ_kenya_donor,4,donor,0.022485
517,517_ginjal_organ_kenya_donor,5,mereka,0.018013
517,517_ginjal_organ_kenya_donor,6,batu ginjal,0.01577
517,517_ginjal_organ_kenya_donor,7,jual,0.014662
517,517_ginjal_organ_kenya_donor,8,vidi aldiano,0.01403
517,517_ginjal_organ_kenya_donor,9,aldiano,0.013956
517,517_ginjal_organ_kenya_donor,10,dw,0.013846
518,518_ly_pin_bit_anda,1,ly,0.219581
518,518_ly_pin_bit_anda,2,pin,0.199846
518,518_ly_pin_bit_anda,3,bit,0.192924
518,518_ly_pin_bit_anda,4,anda,0.189673
518,518_ly_pin_bit_anda,5,dot ly,0.153158
518,518_ly_pin_bit_anda,6,bit dot,0.136164
518,518_ly_pin_bit_anda,7,dot,0.134506
518,518_ly_pin_bit_anda,8,info,0.131043
518,518_ly_pin_bit_anda,9,info klik,0.129771
518,518_ly_pin_bit_anda,10,bit ly,0.101313
519,519_hijab_berhijab_unggah_goeslaw,1,hijab,0.487418
519,519_hijab_berhijab_unggah_goeslaw,2,berhijab,0.097127
519,519_hijab_berhijab_unggah_goeslaw,3,unggah,0.078822
519,519_hijab_berhijab_unggah_goeslaw,4,goeslaw,0.077071
519,519_hijab_berhijab_unggah_goeslaw,5,melly goeslaw,0.077071
519,519_hijab_berhijab_unggah_goeslaw,6,melly,0.07106
519,519_hijab_berhijab_unggah_goeslaw,7,shara,0.068362
519,519_hijab_berhijab_unggah_goeslaw,8,unggah foto,0.067448
519,519_hijab_berhijab_unggah_goeslaw,9,medina zein,0.065825
519,519_hijab_berhijab_unggah_goeslaw,10,medina,0.064416
520,520_peserta_ditjen_dilaksanakan pad,1,peserta,0.022293
520,520_peserta_ditjen_dilaksanakan pad,2,ditjen,0.021118
520,520_peserta_ditjen_dilaksanakan pad,3,dilaksanakan pada,0.020154
520,520_peserta_ditjen_dilaksanakan pad,4,akan dilaksanakan,0.019572
520,520_peserta_ditjen_dilaksanakan pad,5,dengan perjanjian,0.019472
520,520_peserta_ditjen_dilaksanakan pad,6,dr,0.019186
520,520_peserta_ditjen_dilaksanakan pad,7,transformation,0.01906
520,520_peserta_ditjen_dilaksanakan pad,8,negeri sipil,0.018941
520,520_peserta_ditjen_dilaksanakan pad,9,pemerintah dengan,0.018935
520,520_peserta_ditjen_dilaksanakan pad,10,no,0.018483
521,521_ninja_kawasaki_silinder_raungan,1,ninja,0.869813
